,0,1,2,3,4,busy
1616.wav,1.4353398e-07,-7.344417e-08,-5.7918616e-08,-1.0449463e-08,7.8160646e-08,False
1617.wav,-0.5627607,-0.688023,-0.6830174,-0.7870986,-0.9140729,True
1618.wav,1.6964586,1.6797862,1.467488,1.2452419,1.214515,True
1619.wav,-0.6727147,-0.42378193,-0.26486441,0.20615926,0.4586695,True
1620.wav,-0.5891629,-0.5680985,-0.60187316,-0.56950366,-0.45696223,True
1621.wav,-4.992434e-06,-1.1895112e-05,-1.0879063e-05,-6.965962e-06,-3.486391e-06,True
1622.wav,0.63701594,0.51884156,0.4374308,0.40557662,0.40574414,True
1623.wav,-0.0014605236,-0.00082732376,-0.00019451411,0.00046235736,0.00094725954,True
1624.wav,0.35591784,0.14546692,-0.0049675135,-0.14503556,-0.23915568,True
1625.wav,-7.43037e-08,-9.767487e-07,-8.2735164e-07,-9.568482e-07,-4.7916217e-07,True
1626.wav,0.8470068,0.6860745,0.40935266,0.020573243,-0.15545905,False
1627.wav,2.9185925,1.0340286,1.4880315,-0.5728576,-0.83805907,False
1628.wav,0.67118967,0.5432402,0.36547834,0.19201234,0.23943028,True
1629.wav,4.0174993e-05,2.5665307e-05,4.308651e-05,5.2533218e-05,7.251193e-05,True
1630.wav,-7.214034e-08,-1.8782045e-07,4.942155e-09,-1.4520536e-07,3.234163e-08,False
1631.wav,-0.15016586,-0.3115072,-0.38237625,-0.4708926,-0.5647764,True
1632.wav,0.39539188,0.3605389,0.34941563,0.30655357,0.26856,True
1633.wav,0.055978835,0.055150155,0.061589144,0.062463053,0.058799908,False
1634.wav,1.4665387,1.3328445,1.2447367,1.0706084,0.93204343,False
1635.wav,0.19670399,0.111588754,0.049788408,0.043910116,-0.15139607,True
1636.wav,-3.372718e-07,-6.6699147e-07,-4.4776164e-07,-5.345289e-07,-1.1846679e-07,False
1637.wav,-1.376723e-05,-1.4448491e-05,-1.6933696e-05,-1.5052824e-05,-1.8821554e-05,True
1638.wav,0.00039605354,-0.00021314799,-0.00016722211,-0.00029400986,-6.86726e-05,True
1639.wav,0.45954084,0.4498397,0.5704439,0.6595539,0.76284003,False
1640.wav,-2.8733996e-06,-3.4708205e-06,-1.8372025e-06,-1.3008278e-06,-9.956339e-07,True
1641.wav,-2.2449926e-06,-3.2987998e-06,-2.355593e-06,-2.304127e-06,-1.7312716e-06,True
1642.wav,-4.685512e-07,-9.914706e-07,-2.610618e-07,-1.8456306e-07,1.7326477e-07,False
1643.wav,0.0,0.0,0.0,0.0,0.0,True
1644.wav,0.0,0.0,0.0,0.0,0.0,False
1645.wav,-0.0122711165,-0.16131765,-0.20624161,-0.11278223,-0.17961746,False
1646.wav,1.875341,1.6167767,1.3914065,1.1252662,0.7597845,True
1647.wav,2.408918,2.3040433,1.9984794,1.9120321,1.7285192,False
1648.wav,0.81064683,0.7047346,0.6052946,0.52704364,0.44727153,False
1649.wav,-0.008502305,-0.010775827,-0.013272984,-0.014472159,-0.015338913,True
1650.wav,0.10782211,0.11606775,0.1054028,0.047174335,-0.002082863,True
1651.wav,7.4129986e-08,-4.5909733e-08,9.3363596e-08,-4.5437055e-08,1.7673273e-08,True
1652.wav,-0.5332131,-0.3799637,-0.053672686,0.50153863,1.1175725,False
1653.wav,-5.7634975e-07,-8.2191417e-07,1.3457978e-07,-2.7175773e-07,-3.8195896e-07,False
1654.wav,0.1455738,0.14860526,0.12945274,0.0936172,0.053055834,True
1655.wav,0.0,0.0,0.0,0.0,0.0,False
1656.wav,-0.051159002,-0.059699893,-0.063100435,-0.058099903,-0.052548885,True
1657.wav,1.2056067,1.1768107,1.125262,1.0468903,0.9923934,False
1658.wav,0.8438866,0.59673035,0.8006716,0.774971,0.27827194,False
1659.wav,0.2984047,0.23799583,0.21385631,0.19145176,0.16199534,True
1660.wav,-0.74395406,-1.0784707,-1.2904272,-1.3688892,-1.4455111,True
1661.wav,-0.00057529367,-0.0005085337,-0.0002486917,-0.00036613844,-0.0007138533,True
1662.wav,0.32492608,0.28620547,0.3073418,0.23848341,0.16442841,False
1663.wav,0.0,0.0,0.0,0.0,0.0,True
1664.wav,-0.63127816,-0.81551784,-0.87390614,-1.0695667,-1.1182488,True
1665.wav,0.14323738,0.12980619,0.13135284,0.12846255,0.12408241,False
1666.wav,-1.0927975e-07,-1.2160616e-07,1.8695738e-07,2.2070829e-08,1.4551645e-07,False
1667.wav,0.111790195,0.09902164,0.106657095,0.098464414,0.07663953,False
1668.wav,0.0,0.0,0.0,0.0,0.0,True
1669.wav,-1.9262716e-06,-7.51558e-06,-1.9706322e-06,-5.869674e-06,-2.6797438e-06,True
1670.wav,2.6342816,2.3252492,2.1052074,1.8498048,1.6257488,False
1671.wav,5.8226556e-07,-5.1658674e-07,6.1872277e-07,-5.3408075e-07,5.253844e-07,False
1672.wav,0.1591386,0.08508804,0.016214848,-0.06627377,-0.05569776,False
1673.wav,0.11617012,0.1033678,0.09799765,0.085519314,0.080177516,True
1674.wav,0.47871035,0.4145634,0.38668936,0.30250573,0.2167041,False
1675.wav,-1.476644,-1.6429665,-1.7360258,-1.7496741,-1.7764266,True
1676.wav,0.77876294,0.5129882,0.3442719,0.181676,0.09460837,False
1677.wav,2.3275542,2.0851948,1.9018135,1.4671137,1.1233073,False
1678.wav,7.109317e-08,-3.3234393e-08,1.2160971e-08,-6.130183e-08,2.0870921e-08,True
1679.wav,-0.18532544,-0.21100312,-0.22202757,-0.22946396,-0.20391552,True
1680.wav,1.7877273e-05,2.158503e-06,8.113008e-06,1.3940969e-05,2.0747131e-05,True
1681.wav,-0.9046154,-0.68368125,-0.58940315,-0.7899691,-1.1055968,True
1682.wav,5.6344878e-05,7.165385e-05,0.00010036808,7.8690544e-05,1.9320116e-05,True
1683.wav,0.0008793366,0.01040528,0.03126528,0.036141574,0.036738254,False
1684.wav,0.11967611,-0.063865505,-0.32351768,-0.541687,-0.7201369,True
1685.wav,0.34897175,0.3477421,0.44281393,0.48964936,0.48034734,False
1686.wav,0.113676295,0.10348871,0.09902711,0.09555057,0.09208256,True
1687.wav,-0.30562228,-0.40794796,-0.5010049,-0.60448194,-0.6434312,True
1688.wav,0.013438363,0.01496624,0.014262492,0.01543943,0.016275696,False
1689.wav,1.1933604e-07,1.0036926e-07,1.2139688e-07,-9.984087e-08,9.065951e-08,False
1690.wav,-5.4799086e-05,-9.9273035e-05,-7.5087504e-05,1.8506278e-05,-4.042967e-06,True
1691.wav,0.13844964,0.1376073,0.12071855,0.097453296,0.07490398,False
1692.wav,0.23854691,0.11459771,0.108333394,0.1780389,0.24853832,False
1693.wav,-0.4829986,-0.35983333,-0.06962787,0.23340908,0.5297935,True
1694.wav,-0.00014108747,0.0005241418,0.00096134964,0.0026516113,0.0043304414,False
1695.wav,-1.1124117,-2.2526746,-2.7233906,-2.7692714,-2.784544,True
1696.wav,1.5748711e-07,-4.9744017e-08,1.4074374e-07,8.118124e-08,4.1782044e-08,True
1697.wav,-3.2027754e-06,0.005220006,0.01251255,0.01420874,0.012241406,True
1698.wav,1.6023726e-08,-4.9602545e-07,1.6420637e-07,-3.2336837e-07,1.3461374e-07,False
1699.wav,0.26483476,0.20024118,0.19915166,0.21072072,0.17050669,False
1700.wav,1.9337714,1.886864,1.8715217,1.809158,1.3314292,True
1701.wav,-0.07599537,-0.1085785,-0.124261424,-0.13454089,-0.1732685,True
1702.wav,-1.4998363e-06,-2.164077e-06,3.9299374e-07,3.9225193e-07,3.011685e-07,False
1703.wav,1.6970804,1.6028141,1.6862421,1.8611805,2.0058577,False
1704.wav,8.997192e-07,4.4707545e-07,3.7947822e-07,-1.6026449e-07,-1.6087415e-07,True
1705.wav,8.430277e-05,3.1765274e-05,1.345314e-05,1.1606251e-05,1.7355853e-05,True
1706.wav,0.34827363,0.24433133,0.1270167,0.007565521,-0.13704634,False
1707.wav,2.5980954,2.3514585,2.1663663,1.9371798,1.7956622,False
1708.wav,1.3207192,1.3422723,1.340417,1.3497804,1.4812952,True
1709.wav,0.31699657,0.071975246,-0.06087809,-0.12039405,-0.2244223,True
1710.wav,3.9178087e-07,1.04702195e-07,-1.8561676e-07,-8.667639e-08,1.0596334e-07,False
1711.wav,5.823611e-05,6.0956005e-05,5.4122407e-05,4.5711877e-05,5.237216e-05,True
1712.wav,1.1515452,1.0095268,0.86423695,0.6869714,0.56035966,True
1713.wav,2.558901e-06,9.998597e-07,-2.4160633e-07,-1.6672993e-06,-1.1123807e-06,True
1714.wav,0.00013720986,0.00013022154,0.00010967336,0.00014865067,0.00014502082,False
1715.wav,-0.0061015044,-0.0068967557,-0.0070170704,-0.0076263133,-0.007337738,False
1716.wav,3.1817422e-07,1.3567935e-06,1.7550624e-06,3.8401214e-07,4.1782034e-08,False
1717.wav,0.81193495,0.7904678,0.7732142,0.7509333,0.718366,False
1718.wav,-5.039303e-09,-3.6037754e-08,6.4956765e-08,-1.1328455e-08,8.301203e-08,True
1719.wav,0.00017327338,0.00014347208,9.989347e-05,9.219877e-05,8.055096e-05,False
1720.wav,1.2348442,1.0841253,1.0663681,1.0429027,1.0262382,False
1721.wav,0.00022689461,0.00016262956,0.00013474104,5.817067e-05,4.0227736e-05,False
1722.wav,-0.024955498,-0.0410472,-0.04693214,-0.06162683,-0.06480062,False
1723.wav,-0.22672787,-0.24569806,-0.22261593,-0.18687487,-0.16735925,True
1724.wav,0.5584647,-0.055673745,-0.19039083,-0.24445501,0.11234747,False
1725.wav,0.32237953,0.2989151,0.2208481,0.103029326,0.03500111,False
1726.wav,3.313284,3.039869,2.7314315,2.4749274,2.2670903,False
1727.wav,1.9688852,1.7360711,1.4809713,1.2638488,1.1551962,True
1728.wav,1.7511181e-07,3.0218267e-08,4.4151584e-08,1.40127225e-08,9.175514e-08,False
1729.wav,0.656029,0.61888266,0.6226979,0.5916342,0.5715053,False
1730.wav,2.3650563,2.1860108,2.1211545,2.0748537,1.9646287,False
1731.wav,0.067077816,0.04484392,0.03606093,0.029260445,0.025071997,False
1732.wav,0.0,0.0,0.0,0.0,0.0,False
1733.wav,0.23855242,0.2268103,0.23281825,0.23182264,0.21454978,False
1734.wav,0.3326574,0.336859,0.30167168,0.2384999,0.20033121,True
1735.wav,-1.1840413,-1.4318652,-1.5553117,-1.8194305,-2.1391315,True
1736.wav,0.013821319,-0.006534353,-0.017680518,-0.024533384,-0.028208585,True
1737.wav,-5.9694985e-06,-8.292334e-06,-9.278758e-06,-8.672223e-06,-6.54579e-06,False
1738.wav,13.395303,12.282077,10.755676,8.912701,7.4872184,False
1739.wav,0.6495509,0.50437164,0.40256256,0.3172926,0.30417985,False
1740.wav,5.154568e-07,-6.22667e-07,-6.337548e-08,-2.0523166e-07,-4.6321873e-08,False
1741.wav,-3.1917868,-3.2414474,-3.8877442,-4.521244,-4.7819543,False
1742.wav,0.01567002,0.013137682,0.011841571,0.010652457,0.0072370274,False
1743.wav,1.3607206e-07,-2.9968328e-07,2.9259462e-09,-4.5795306e-07,3.6387428e-07,False
1744.wav,4.1622957e-07,-8.723579e-07,-9.3226834e-07,-1.139387e-06,-4.7474214e-07,True
1745.wav,1.404374,1.4812647,1.553591,1.4832985,1.2761986,False
1746.wav,0.35012734,0.3194523,0.35664636,0.23166251,0.097322345,False
1747.wav,2.4727922e-06,5.136227e-07,-1.2985554e-08,-2.032631e-08,-6.5529855e-07,False
1748.wav,1.0956516,0.62920415,0.3699482,0.28085268,0.23387909,False
1749.wav,-2.6753964e-06,-1.5386431e-06,-1.4687353e-07,7.265537e-07,3.8090926e-07,False
1750.wav,0.059853192,0.06611828,0.019101294,-0.13475281,-0.07486885,True
1751.wav,-6.129207e-08,-2.7622275e-07,2.8069715e-08,-6.384791e-08,-6.669595e-08,False
1752.wav,0.0,0.0,0.0,0.0,0.0,False
1753.wav,6.0877734e-05,5.047695e-05,3.968051e-05,2.0880756e-05,8.810161e-06,True
1754.wav,-0.6209122,-0.5844385,-0.56604743,-0.59249294,-0.5861819,True
1755.wav,-1.8026542e-06,-4.9270975e-06,-6.013343e-06,-6.329121e-06,-3.6491729e-06,True
1756.wav,0.04925163,0.04941913,0.046166096,0.031943243,0.028857527,False
1757.wav,3.8960738e-05,1.5696682e-05,1.02265985e-05,-3.1257714e-06,-5.267481e-07,False
1758.wav,-0.03739649,-0.39636075,-0.48907867,-0.75124663,-1.0816257,True
1759.wav,0.0,0.0,0.0,0.0,0.0,False
1760.wav,0.65311646,0.581811,0.5419047,0.4889527,0.4394577,False
1761.wav,1.0459609,0.42785823,-0.0026098192,-0.39024544,-0.84465635,False
1762.wav,5.726604,4.5652437,4.562891,3.00072,1.7017342,False
1763.wav,1.401622,1.1608341,0.9995372,0.79561675,0.5601157,True
1764.wav,-0.19769597,-0.15534768,-0.14536321,-0.23216477,-0.3647406,False
1765.wav,0.01235787,0.014011769,0.014312638,0.012527952,0.010052655,False
1766.wav,-0.37498367,-0.31903824,-0.22796391,-0.108070955,-0.034947433,False
1767.wav,0.28938153,0.21245466,-0.26774812,-0.8185843,-0.69564795,True
1768.wav,0.15752575,0.14683467,0.13852897,0.1286417,0.12061894,True
1769.wav,5.0907047e-08,-2.1943083e-07,-2.1383173e-08,-6.650374e-08,1.4345128e-08,True
1770.wav,0.2249793,0.22367972,0.22176288,0.21534209,0.21240921,False
1771.wav,-0.23093304,-0.4573543,-0.60099894,-0.7254863,-0.8458334,True
1772.wav,1.2297611,1.6097529,1.7825136,1.6679648,1.7878218,False
1773.wav,-8.397207e-08,-6.741923e-07,-2.6244948e-07,-5.219134e-07,-3.254496e-08,True
1774.wav,0.012700755,0.040196016,0.0353404,0.020242712,0.05180496,False
1775.wav,3.5425586e-07,-3.091444e-07,1.2464225e-06,-1.0771735e-06,6.731127e-07,False
1776.wav,-0.13709864,-0.12126227,-0.103566214,-0.12456526,-0.12368644,False
1777.wav,0.5841963,0.23304209,-0.04743319,-0.09414399,-0.075136825,False
1778.wav,6.928828e-07,3.3468103e-07,5.596086e-07,2.6323585e-07,3.5355202e-07,False
1779.wav,0.048298463,-0.06788476,-0.16384536,-0.23827034,-0.30666804,False
1780.wav,0.0,0.0,0.0,0.0,0.0,True
1781.wav,-0.55628204,-0.6106649,-0.46730852,-0.27388203,-0.22114825,True
1782.wav,0.6498517,0.5705115,0.5086396,0.47711217,0.43269187,True
1783.wav,0.00055580365,0.00019037016,0.008522239,0.00864509,0.025862388,False
1784.wav,2.5236246e-05,1.170736e-05,8.838066e-06,5.3319036e-06,1.7893828e-06,True
1785.wav,0.71351916,0.5292597,0.37639898,0.0413019,-0.13174653,False
1786.wav,0.017193366,0.06811374,0.20818207,0.27532738,0.20314458,False
1787.wav,0.39878368,0.36714733,0.3884399,0.2683555,0.06519726,False
1788.wav,-1.7019653,-1.6822875,-1.6496347,-1.8279474,-2.0211492,True
1789.wav,0.0,0.0,0.0,0.0,0.0,False
1790.wav,0.8833371,0.85432833,0.7674608,0.58296746,0.36181545,False
1791.wav,-0.075760715,-0.061794814,-0.052331045,-0.05535283,-0.043733627,False
1792.wav,-8.8615806e-08,8.458306e-07,1.1336723e-06,7.81434e-07,6.8545404e-07,False
1793.wav,0.53637,-0.32053012,-0.83017796,-0.9898443,-0.8155196,True
1794.wav,7.758024e-06,4.0120667e-06,1.322898e-06,-6.672321e-07,-1.7195343e-06,False
1795.wav,0.40465045,0.38740557,0.30141538,0.15649113,0.045441367,False
1796.wav,1.4004527,1.2461789,1.2328954,1.1331862,0.97366786,False
1797.wav,6.5129484e-08,-2.675896e-07,2.375329e-07,2.1304912e-08,3.6646846e-08,False
1798.wav,2.3704855,2.155911,2.4741511,2.2314944,2.1954756,False
1799.wav,0.9245218,0.8196622,0.731919,0.640284,0.5712925,False
1800.wav,0.00014850902,0.00015888353,0.0001982963,0.00019110974,0.000150026,True
1801.wav,-0.00016843574,-0.0002327025,-0.0002074523,-0.00015101358,-0.00020894328,True
1802.wav,6.8774405,5.7770834,4.6514106,3.100451,1.3049762,False
1803.wav,2.6982942,2.629626,2.3515477,2.090706,2.0245428,False
1804.wav,-2.439337e-06,-1.8745324e-06,-5.1563807e-06,-3.4902814e-06,7.719162e-06,True
1805.wav,1.5662317,1.2971535,1.0249887,0.84491146,0.6859548,True
1806.wav,2.5771817e-11,2.2210293e-11,4.0715424e-11,6.518719e-11,8.847925e-11,True
1807.wav,7.78487,6.729266,5.1549807,3.9595838,3.433913,True
1808.wav,-0.4024613,-0.28905225,-0.1650525,-0.24887776,-0.23658216,False
1809.wav,0.12875147,-0.45932633,-0.8165122,-0.8943032,-0.8530044,True
1810.wav,0.22187787,0.06770597,-0.045789555,-0.31613907,-0.49624455,True
1811.wav,-4.2707126e-07,-1.615861e-06,-1.2311122e-06,-1.4611473e-06,-1.0903776e-06,False
1812.wav,1.8991675,2.0468335,2.0060778,1.9003263,2.1484094,False
1813.wav,4.2041432e-07,-1.2928166e-07,2.6237404e-07,2.2591323e-07,-6.5189184e-08,False
1814.wav,0.014907399,0.013887949,0.010550493,0.0092238635,0.0066647623,True
1815.wav,0.021881614,0.018227661,0.01597413,0.012888944,0.011998974,True
1816.wav,0.23914732,0.16079038,0.030289505,0.008980228,0.05846396,True
1817.wav,0.18085298,-0.13381995,-0.27842972,-0.473734,-0.5404289,True
1818.wav,-0.7960466,-1.1919348,-1.358231,-1.4108481,-1.5504317,True
1819.wav,3.1310733e-06,-1.06965535e-05,2.3201404e-05,2.27217e-05,3.8139686e-05,False
1820.wav,0.2989943,0.25763834,0.22921142,0.19667605,0.17306826,True
1821.wav,-0.021386426,-0.02060397,-0.017284745,-0.014928481,-0.008298347,True
1822.wav,1.1230932e-05,1.2158434e-05,1.1697486e-05,1.26102095e-05,1.7502454e-05,False
1823.wav,0.34786868,0.35098705,0.33759063,0.30221254,0.27403426,False
1824.wav,-1.4036365e-07,4.5414282e-07,-6.6083214e-07,1.107506e-09,4.146852e-07,True
1825.wav,0.18233886,0.17479211,0.17245486,0.15481977,0.13601327,True
1826.wav,0.054830797,0.037471663,0.051973686,0.08438226,0.12706977,True
1827.wav,0.61396116,0.591874,0.547857,0.43063295,0.40932333,True
1828.wav,-0.02781504,0.11453323,0.29382542,0.4065907,0.43842888,False
1829.wav,0.0,0.0,0.0,0.0,0.0,True
1830.wav,0.38992518,0.34322727,0.3339997,0.39873677,0.42633665,True
1831.wav,0.28525278,0.23484813,0.21291222,0.20556296,0.16678326,False
1832.wav,3.681448e-07,1.4715286e-07,5.046169e-07,1.2412735e-07,3.6243256e-07,True
1833.wav,0.48867053,0.45436233,0.38643843,0.2928312,0.23938006,False
1834.wav,7.1659124e-06,6.672957e-06,2.1837109e-06,4.4617284e-08,4.5889794e-07,False
1835.wav,-0.12767674,0.37855715,0.69548595,0.7859347,0.7667225,True
1836.wav,0.00019776303,0.00013310117,0.00015730235,0.00013175863,0.00014226638,True
1837.wav,2.758876,2.1110797,1.4964514,1.0719755,0.7127097,True
1838.wav,8.6946995e-05,5.5856915e-05,4.4130673e-05,6.0002436e-05,3.4413315e-05,True
1839.wav,0.017545102,0.014803005,0.017382737,0.017714143,0.014125643,False
1840.wav,5.324854,4.9806957,4.661578,4.3180814,4.041376,False
1841.wav,0.5515913,0.7412401,0.8164426,0.8879352,0.79914,False
1842.wav,4.427063e-06,4.30624e-06,-7.2972575e-06,-1.3352018e-05,-1.8703267e-05,True
1843.wav,-1.6359636e-05,-1.3932871e-05,-9.273863e-06,-7.2430203e-06,-4.9505084e-06,False
1844.wav,-1.760955,-1.8178382,-1.3248695,-0.7658894,-0.46555695,False
1845.wav,-1.6688395,-1.8692417,-1.8801098,-2.047605,-2.209808,True
1846.wav,9.0935304e-10,-3.1338893e-10,1.6885193e-09,-2.2461255e-09,1.0663634e-09,True
1847.wav,-5.793452e-06,-4.287427e-06,-2.7690471e-06,-3.4735042e-06,-2.0026114e-06,False
1848.wav,0.07063547,0.06669749,0.06352651,0.05736497,0.05454926,True
1849.wav,5.0790754e-06,3.343906e-06,2.3931266e-06,2.4254305e-06,1.918422e-06,True
1850.wav,0.016475838,0.03985779,0.056614228,0.058665883,0.051568843,False
1851.wav,3.3036332,2.7258215,2.4579744,2.494557,2.8450434,False
1852.wav,-0.0015846915,-0.0070251683,-0.010124661,-0.009919099,-0.0076359636,False
1853.wav,0.7591343,0.65757215,0.38140643,0.27392083,0.14950186,False
1854.wav,5.6967547e-12,1.1013053e-11,-2.0798203e-12,-2.6119241e-12,2.6358937e-12,False
1855.wav,3.157469e-06,-2.6556036e-06,2.1944554e-06,-1.7359048e-06,1.3274564e-06,True
1856.wav,0.16088931,0.083735496,0.10923159,0.12781155,0.10996048,True
1857.wav,0.010804631,0.0048343907,-0.0007521998,-0.0021952563,-0.0020939987,True
1858.wav,0.025046838,-0.0002505541,-0.016147172,-0.034607843,-0.029806565,False
1859.wav,-0.29304022,-0.5868913,-0.8578532,-0.81820786,-1.2292901,True
1860.wav,-9.769204e-08,-8.375089e-08,7.788596e-08,-1.3462153e-07,-4.1010072e-08,True
1861.wav,-0.28751546,-0.4096126,-0.5304855,-0.6666179,-0.80930877,True
1862.wav,4.297128e-05,3.960086e-05,3.3304572e-05,3.0621202e-05,2.7145692e-05,False
1863.wav,-2.5939957e-05,-2.0774482e-05,-1.6707312e-05,-1.5522452e-05,-1.299975e-05,False
1864.wav,-0.0007351227,6.73473e-05,0.00016208523,-0.00022467648,1.2841872e-05,False
1865.wav,1.1530135,0.98013824,0.7304616,0.51799333,0.38457215,False
1866.wav,4.3772936,4.1271677,4.2060595,3.963871,3.0968094,False
1867.wav,0.7097511,0.609206,-0.10855545,-0.6118305,-0.14421022,True
1868.wav,0.34949118,0.34283894,0.34032604,0.32866937,0.3141288,False
1869.wav,1.1789234,0.7937601,0.57150096,0.46654713,0.47488075,True
1870.wav,-0.0083924215,-0.0076981373,0.011152355,-0.013567608,-0.049675897,True
1871.wav,2.578124,2.4141068,2.2712066,2.1364975,2.0730803,False
1872.wav,1.5488379e-06,2.9056177e-06,4.464059e-06,4.6558544e-06,3.2907137e-06,False
1873.wav,-5.616306e-09,-7.784681e-09,-4.7843063e-09,-6.1008976e-09,9.073763e-10,True
1874.wav,4.0856504,3.3312929,2.713152,2.03353,1.5792491,False
1875.wav,0.25342098,0.22827964,0.18951076,0.19275008,0.17996126,False
1876.wav,0.21144518,0.20477358,0.23147298,0.2166036,0.15491742,False
1877.wav,-8.94107e-09,-2.0883715e-07,3.9840565e-08,-4.6854158e-08,-2.772023e-08,False
1878.wav,1.9478736,1.9430068,2.1876686,2.4593124,2.899159,False
1879.wav,5.3826136e-07,-3.878817e-07,2.1619641e-07,-2.029598e-07,2.1129489e-07,False
1880.wav,0.06517726,0.012573081,-0.009880468,-0.033216897,-0.07046358,True
1881.wav,0.0046869414,0.0061638304,0.0049738814,-0.0022484718,-0.0058838814,True
1882.wav,-7.4808863e-06,-1.0725195e-05,-1.7494393e-05,-1.5507645e-05,-3.683374e-06,True
1883.wav,0.23352322,0.1436163,0.08526592,0.030318905,-0.0029474744,True
1884.wav,0.90794814,0.9094635,0.88600254,0.7949469,0.68744683,False
1885.wav,0.18335536,0.20859197,0.22144896,0.25690174,0.25633073,True
1886.wav,0.23209098,0.18502635,0.15617672,0.13542496,0.1206364,False
1887.wav,-0.64983696,-1.3238558,-1.767699,-1.9395778,-1.8017325,True
1888.wav,0.0,0.0,0.0,0.0,0.0,True
1889.wav,-0.000684084,-0.000737729,-0.0005412707,-0.0006574497,-0.001027223,False
1890.wav,-0.05250665,-0.017755505,-0.11216046,-0.18505237,-0.17874417,True
1891.wav,3.9292127e-07,9.183673e-08,1.3928602e-07,1.558202e-07,1.53363e-07,True
1892.wav,3.54091,3.2780921,2.7895975,2.132936,1.7881956,True
1893.wav,1.5953691,1.437381,1.3138545,1.3616531,1.6493965,False
1894.wav,-0.4009418,-0.48653436,-0.26643407,0.0007045639,0.047197595,True
1895.wav,-7.040687e-07,2.749085e-06,5.6231233e-06,4.9736864e-06,5.8134856e-06,True
1896.wav,0.07200708,0.049955364,0.039123375,0.026974343,0.016984966,False
1897.wav,2.8720305,2.655067,2.600778,2.5258942,2.4518523,False
1898.wav,0.0,0.0,0.0,0.0,0.0,False
1899.wav,-2.8313966,-3.3435166,-3.2280471,-3.3267298,-3.3571105,False
1900.wav,3.36984e-07,3.485502e-07,1.0683466e-06,6.1462356e-07,5.065243e-07,False
1901.wav,-0.26346767,-0.30982304,-0.43477198,-0.59056115,-0.74274325,True
1902.wav,0.1273992,0.3034091,0.46606243,-0.15384877,-0.14181334,False
1903.wav,0.0,0.0,0.0,0.0,0.0,True
1904.wav,-0.0075199627,-0.0229667,-0.08984709,-0.15770769,-0.16087517,False
1905.wav,3.956152e-07,-3.7697663e-07,-4.6761124e-07,-8.158395e-07,-8.477531e-07,True
1906.wav,10.675734,9.933149,9.598633,9.221343,8.7446785,False
1907.wav,0.07611588,0.02631108,-0.031210858,-0.060197007,-0.07069825,False
1908.wav,0.13451013,0.12795624,0.12072717,0.09077847,0.0645304,True
1909.wav,0.29426146,0.28603864,0.24198943,0.18520787,0.14832708,True
1910.wav,0.236415,0.2362748,0.23786779,0.2618612,0.3137201,False
